,lesion_id,memo_info
5504,689039,이용전 경고등 있다고 유입
5505,689575,조수석에 십원짜리 동전이 껴져있어서 안전벨트가 되지않음으로인입
5506,681573,하이패스 미승인 으로 나옴
5507,686371,네비게이션 작동불가해서 재시작 해봤으나 해결 불가 다른 방법은 차량 시스템 자체 재시작 해봐드릴 수 있으나 그경우에도 조치 불가할 경우 해결 방법 없음 안내 수긍
5508,690127,통합경고등 점등되있다고인입
5509,690030,와이퍼 이상해서 주유소에서 확인했을때 길이가 안맞는걸 끼운것같다해서 문의
5510,690030,와이퍼 이상해서 주유소에서 확인했을때 길이가 안맞는걸 끼운것같다해서 문의
5511,680090,네비게이션 장애
5512,689492,하이패스 안됨 하이패스 구간으로 통행해도 되는지 문의
5513,690104,차량 타이어 공기압 경고등 발생했다며 인입
5514,688756,내부 담배냄새 통합경고등 문의
5515,688261,이전 차량 워셔액 나오지 않음으로 변경 받음 지금 차량도 워셔액이 나오지 않음 어제는 조금 나오더니 지금은 나오지 않음
5516,690012,내비게이션 거치대가 제대로 고정이 안 되는데 임시방편으로 테이프로 고정시켜도 되는지 문의
5517,690317,하이패스 구간 통과시 하이패스 카드 없다고 안내 받아 인입
5518,688829,엔진 체크 경고등으로 후진불가 인입
5519,689435,6만키로 차량이므로 노후된차량으로 불만 차량 점검요청 차량이 정차후 출발시 출발이안되어 불만 초행길에 대해 아들이 군입대로 인하여 차량을 빌린건대 해당부분에대해 보상요청및 불만
5520,689944,고객 내비게이션 안된다고 하심
5521,685424,공기압경고등및워셔액문의
5522,689629,타이어 공기압 점등되어 육안확인히 오른쪽타이어 뒷바퀴 펑크나있다고함
5523,690235,고객 경고등 점등되어 인입
5524,689338,운행중 주유하러갓는데 주유소직원이 차량주유캡이 없다고하여인입
5525,689523,주유카드없음과 카드기기 탈거 이전고객 미주유와 내부 쓰레기 방치로 항의
5526,688262,주간주행등 경고등 떴다며 인입
5527,689733,긴출후 연장요청
5528,686198,내비가 안켜져서 인입
5529,690378,라이트경고등점등인입
5530,690009,내비게이션
5531,690255,스마트키 인식 불가 경고
5532,689915,차량 계기판 촬영하여 재인입
5533,689933,백미러 사진 후 인입
5534,689933,백미러 사진 후 인입
5535,689406,충전카드 태깅 시 유효하지않은 카드번호 오류로 충전불가
5536,689797,TCS 오작동 문의
5537,689705,내비게이션 작동 불가로 TCS 오작동 문의
5538,674516,주행 중 덜컥거림으로 인입
5539,688618,차량시동켜져있는상태로인수받았으나 문열고잠구기안되어문의
5540,690269,타이어 공기압 경고등
5541,689664,네비 안되서 문의
5542,689152,브레이크에서 끼익소리가 난다고 함
5543,689152,브레이크에서 끼익소리가 난다고 함
5544,690077,느낌표경고등 점등되있다고인입
5545,690151,경고등 문의
5546,689950,느낌표 경고등 라이트 오프
5547,689784,제동등 점검하라고 뜸
5548,690494,트렁크 열리지 않음
5549,689305,경고등이 발생했는데 뭔지 모르겠음
5550,690313,전조등 경고등 제보
5551,689991,타이어 파스
5552,686637,시동 걸리지 않음
5553,690040,수조관에 온도계? 모양같은게 나온다며 인입
5554,686903,워셔액 관련 문의
5555,689817,배터리방전
5556,689590,내비게이션 떨어져있고 고정안됨
5557,689788,타이어공기압점등
5558,690053,브레이크등 점검등 점등되어 인입
5559,690103,내비게이션이 안된다며 인입
5560,682042,내비인터넷연결안되어인입
5561,681750,57호4630을 수차례 이용하고 있는데 최근에 주유를 할때 투입량과 계기판에 있는 수치와 핸드폰수치가 다름
5562,689347,차량핸들이 쏠린다며인입
5563,689593,와이퍼 한쪽없음 와이퍼 움직이니 한쪽없는상태로 움직임
5564,689423,시동이 안켜짐
5565,687723,TCS재시작 하였지만 내비 문제 동일함
5566,689149,차량 운행중인데 하이패스 통과했음 하이패스 인식이 되지않아 본인 법인카드로 결제했는데 환불처리 되냐고 하심
5567,690058,시동켰는데 경고등점등되있다고인입
5568,690520,긴출조치 받았으나 지속 배터리 방전되어 인입
5569,689691,차량 전조등 점검문의
5570,689560,수도꼭지모양점등되었다고인입
5571,687286,1월2일에 부름예약했었던 차량이 신경쓰여 문의
5572,689441,반납 후 문의
5573,687451,와이파이 연결이 안 된다며 TCS 오작동 문의
5574,688662,내비게이션 화면이 안켜짐 블랙박스 전원불이 꺼져있음
5575,689325,엔진과열
5576,687171,내비게이션 연결 불가
5577,689360,긴급출동 조치 받았음 어제도 방전으로 접수 했었고 기사가 방문해서 차 자체 시스템에 문제가 있다며 점검해봐야 한다고 말씀해주심 이런차 대여해주면 안되지 않냐며 꼭 점검해보라고 함
5578,689360,시동이 안걸려 인입
5579,689552,하이패스안찍힌거같다하심
5580,689031,공기압 이상 사진으로 확인 동급 차량 안내 동일 쏘카존 지연된 시간 연장 안내 ① 대여요금 보험요금 주행요금 동일하게 또는 이전 차량과 비교하여 더 저렴한 금액으로 조정 안내 ② 추가 연장 시 연장요금 하이패스 요금 사고 발생 시 휴차료에 대해서는 변경된 차량 기준으로 적용됨 안내
5581,689257,공기압 경고등점등 사진보내심
5582,688843,내비 오작동 문의
5583,688843,TCS 오작동 문의
5584,689369,주유카드 없음 문의
5585,690252,차량 방전
5586,689042,내비게이션 고장 네트워크 문제 TCS재시작으로 해결이 안됨 대차 안내[RMSV협의] 인근쏘카존 안내 해당 주소 도착 후 재전화 안내 문제차량으로 이동 협의 반납은 원존 협의 도착해서 재전화 안내
5587,688665,실내등이 안꺼짐
5588,689387,주행하다가 도로 한가운데에서 갑자기 시동이 꺼지고 멈췄다고 인입
5589,689387,주행하다가 도로 한가운데에서 갑자기 시동이 꺼지고 멈췄다고 인입
5590,689519,아기벨트없음으로 대차요청인입
5591,689271,주행중 소음 발생 문의
5592,689271,옆에 기사왔다며 문의
5593,689481,운전석 등받이 각도조절 불가 인입
5594,689625,노란색 경고등 점등되어서 인입
5595,688810,오늘 레이 차량 이용햇는데 차량에 문제가 있어서 그냥 도중에 이용하다가 빨리 반납하고 다른 차 빌려감
5596,690160,모닝차량에 고장난부분이 좀 있는것같아서 문의
5597,688737,라이트 고장으로 긴출 기사 방문 정품과 호환 불가로 현장에서 조치 불가하다 함
5598,688575,방향지시등 운전석방향안나옴 운행에는지장없으시어 반납이후정비요청
5599,690037,공기압 경고등 점등
5600,685003,컨트롤 패드 인터넷 연결불가로 인입
5601,690237,내비게이션 화면 짤려서 경로 안내를 못눌러 인입
5602,689498,시동이안걸린다고인입
5603,689379,경고등 점등 문의
5604,689622,시동불가 문의
5605,689656,시동이걸리지않음으로인입
5606,681599,내비게이션 화면 들어오지 않는다고 함
5607,689799,차량 주행 떨림있어서 문의
5608,689921,내비가 멈춰서 안움직여서 인입
5609,690057,내비 안켜짐
5610,689851,이전상담통해 대차이후 차량운행중에 차량내부 소음이 심하다고함
5611,689851,차량 소음으로 긴출 접수하였으나 현장출동 기사님도 차량에 문제가있는거같다고하여 인입
5612,690307,차량 주유구가 열리지 않아 인입
5613,686659,워셔액 작동불가
5614,690222,내비게이션이 안된다며 인입
5615,686891,통합 경고등
5616,689136,후미등 문제있다는 경고등이 나왔다안나왔다함 문제있는거같음 반납 후 확인요청
5617,690244,배터리방전 키아웃
5618,689756,네비게이션 오작동
5619,690138,반납안되서 인입
5620,689594,후방카메라 오작동 문의
5621,689534,시동 불가 문의
5622,689464,주행 중 덜덜덜 너무 심하게 떨려서 다시 쏘카존 정위치 주차 후 인입
5623,689802,차량운행중인데 운행시작부터 타이어공기압이 떳었는데 일단 시간이급해서 계속운행중이라고함
5624,689574,내비게이션 안됨
5625,689924,주행 소음 긴출접수 요청
5626,689924,차량문제 긴출로 해결하지 못함 대차 가능 안내 대차장소 문자로 발송 해당장소 도착 후 재전화 안내
5627,690337,전조등을 점검하시오가 떠서 인입 OB요청하여 전화드림
5628,688970,운행하려고 왔는데 타이어 펑크나서 인입
5629,682733,후방카메라 각도이상
5630,690425,블랙박스가 안켜져있다며 인입
5631,685112,라이트 밝기 어두워 사진 보냈다 하심 라이트가 안들어오는것은 아니나 운행어렵다 하시며 상향등을 켜야 하는 상황이라고 하심
5632,689088,원존 이제 나가려는데 오른쪽이 울렁거린다고 항의
5633,689119,내비게이션
5634,689139,경고등 점등 문의
5635,689139,주간주행등 점검등이 점등되었다며 인입
5636,680397,워셔액도 주유소에서 기름 넣으며 주유카드로 같이 결제하는지
5637,689765,유선상담 간 종료되었음 전화 안주는지
5638,689539,경고등 점등으로 대차안내
5639,689687,블루투스 사용불가
5640,690150,방향지시등 점검하라고 뜸
5641,690430,차량방전되었다고 인입
5642,688456,제동경고등 점등
5643,689445,반납하려고하는데 문이열려있다고 반납이안된다고함
5644,689463,차량운행중 라이트경고등과 네비게이션 전원이 켜지지않아인입
5645,690440,경고등 점등
5646,689934,차량 운행중인데 차량에 핸들이 살짝 쏠리는거같아서 문의
5647,689795,워셔액이 나오지않음으로인입
5648,690236,차량 운전하려는데 타이어 공기압 경고등 점등
5649,690544,방향지시등을 점검하라는 문구가나왔음
5650,688722,내비네트워크연결안된다함
5651,690454,오위치 반납항의와 시트조정레버 고장으로 인입
5652,689217,차량 운행중 엑셀 반응없을때있었고 브레이크 밀림도있고 P로 주차해놓은상태로 엑셀 밟으니까 D로 갑자기 바꼈었다며 문의
5653,689217,차량 운행중 엑셀 반응없을때있었고 브레이크 밀림도있고 P로 주차해놓은상태로 엑셀 밟으니까 D로 갑자기 바꼈었다며 문의
5654,689217,차량 운행중 엑셀 반응없을때있었고 브레이크 밀림도있고 P로 주차해놓은상태로 엑셀 밟으니까 D로 갑자기 바꼈었다며 문의
5655,689544,내비 업데이트 오류로 화면 안나오고 후방 센서 감지 불가 현 예약건은 운행 가능하나 내일 예약건 운행 위험할거같다고 함
5656,681365,내비 오작동 문의
5657,686707,네비게이션 문제 인입
5658,690741,쏘카존 추자공간 협소하여 출차어려움및 안전벨트 고장으로 대차 요청 인입
5659,690538,어제는 내비게이션이 들어오다 나가다 했는데 오늘은 전원이 전혀 들어오지 않았음
5660,689834,얼라이먼트 장애로 대차 인입
5661,685038,후방카메라 안나온다며 인입
5662,689730,하이패스 카드가 있는 줄 알고 하이패스 차선으로 진입했는데 카드가 없어서 결제가 안됨 어떻게 해야 하는지
5663,689771,내비게이션 틀고싶음 네트워크 연결되어있지않다함
5664,688936,타이어 공기압 경고등이 점등된다함
5665,689437,브레이크등 경고등 떠서 인입
5666,688177,차량운행중 워셔액이 안나와서 운행에 불편하고 안보여서 사고날뻔했다고 불편호소
5667,689743,정면 유리창 미흡한 흠집
5668,690668,쏘카 충전카드로 해도 안된다고 함 인증실패라고 떠서 안된다고 함 사진은 못받음
5669,688998,라이트 경고등 떠서 인입
5670,689758,조향계통에 문제가 있다고 하심 핸들이랑 바퀴가 따로논다고 하심
5671,690443,차량 이용시 소음발생
5672,689246,운행중 소음발생
5673,690098,워셔액 고장 문의
5674,690766,내비게이션 안된다며 반납후 조치요청
5675,690766,내비게이션 안된다며 반납후 조치요청
5676,690433,차량에 경고등 점등 무느이
5677,688375,차 12만 탄거를 주면 어쩌냐고 하시며 대차 원하시는데 확인 가능 한 지문의 소음도 심하다고 하심
5678,690261,고객 차량 운행시작시 타이어 공기압 경고등 점등으로 인입
5679,689805,내부 상태 불량 및 경고등으로 인입
5680,690736,타이어공기압경고등사진을 보냈다며인입
5681,688169,차량내 충전카드없어 인입
5682,689884,사이드 브레이크가 작동 안한다함
5683,689719,정면 유리창 미흡한 흠집
5684,687090,조수석 문이 안에서는 안 열리고 밖에서만 열림
5685,688914,후방카메라 작동불가
5686,690462,시동안걸림
5687,689926,네비게이션 재부팅햇는데도 잘 보이지 않고 자꾸 사용자 인증정보가 변경되어 자동로그아웃으로 인해 불편문의
5688,690693,경고등 문의
5689,688214,핸들에 볼륨 조절 하는 버튼이 헐렁헐렁하며 조작이 안된다고 인입
5690,695991,내비게이션
5691,690297,워셔액이 없는건지 동결된건지 모르겠으나 차량앞유리가 지저분한대 워셔액 분사되지않아 인입
5692,690297,워셔액이 없는건지 동결된건지 모르겠으나 차량앞유리가 지저분한대 워셔액 분사되지않아 인입
5693,689179,네비게이션 오작동
5694,689775,문제어 불가인입
5695,691379,외관적으로 파손된 부분은 없고 주행중 접촉은 없었다고 함
5696,689640,사이드 브레이크 해제했으나 동일하게 브레이크등 점등된다며 인입
5697,689931,차에서 모터 소리가 난닥도 함 악셀 밟으면 같이 소음이 올라간다고 함
5698,689103,외관적으로 문제는 없고 운행중 접촉은 없었다고 함
5699,689823,시동 걸리지 않아 인입
5700,690904,주행중 속도도안나고 알피엠 올라가더니 차량멈추셨다 인입
5701,690790,내비게이션 재시작했으나 동일하게 안됨 재시작요청
5702,690377,레이차량 문이 안닫힌다며 문의
5703,690504,블루투스 연결 불가 문의
5704,690559,차량 라이트장애 경고등 점등으로 인입
5705,689342,후방카메라 화면안나옴문의
5706,688793,하이패스 카드 미승인으로 인입
5707,688985,차량이용할려하니까 시동이 안걸리고 경고등같은것들이나옴
5708,689995,충전카드 인식 안되어 인입
5709,689380,주행중 연기 심하다며 인입
5710,689380,주행중 연기 심하다며 인입
5711,690506,후방카메라 안되고 내비게이션도 먹통 이용하는 내내 너무 불편했음
5712,690670,운행중 오른쪽 뒷바퀴커버와 타이어 접촉되어 주행중 마찰음 발생
5713,689961,내비게이션이 되지않는다며인입
5714,690497,장비수리 담당자라며 배터리 방전차량 공업사연결요청
5715,690497,스마트키 인식 불가 문의
5716,690761,내비게이션 고장
5717,689736,라이트가 계기판에도 실제로도 안 나오는거 같다며 문의
5718,684885,차량 이용하러 쏘카존 왔는데 차량 시동이 안 걸린다며 인입
5719,690468,차량이용할려고하니까 타이어공기압경고등 발생됨
5720,690091,인입번호 예번 35637188 차량 운행중 터널 들어가니 갑자기 시동이 꺼졌다고 함
5721,690914,배터리방전으로 시동이걸리지않음으로인입
5722,680780,후진기어해도 후방카메라 안나온다함
5723,689535,차량 조작문의 및 차량 시트 조절 고장 문의
5724,690812,주유카드 사용 문의
5725,690753,대차받은차량 내부에 발자국있고 워셔액이 안나온다하심
5726,690546,시동이켜지지않아인입
5727,689415,운행시작하려하니 전방충돌시스템 점검 경고등 점등
5728,689777,엔진경고등들어왔다며인입
5729,689913,주유경고등점등 이후 대차진행하였으나 외부상태불량으로 대차진행
5730,688289,워셔액 고장 및 오디오 노브 파손
5731,690617,내비게이션 인터넷 연결 안되어 인입
5732,684509,TCS 오작동 문의
5733,689861,전선탈거로 인입
5734,687346,충전카드 없음 문의
5735,690502,반납은 하였으나 엔젠체크경고등이 점등되었었음 조치요청
5736,689694,네비게이션 오류 인입
5737,690147,코나챠량 이용중인데 블루투스가 안 된다며 인입
5738,685478,이동주차 요청 인입 인입번호
5739,690194,내비게이션 화면 출력 불가 인입
5740,690683,104허9509 차량 히터장애로 들어왔으나 장애 없음 회차요청
5741,690592,엔진체크경고등점등
5742,690498,주유카드도 없고 브레이크가 안먹힌다고함
5743,689603,우측 방향지시등 안들어옴 경고등 점등
5744,684318,쓰레기가 너무 많다고함
5745,690581,히터가 안나옴
5746,687657,차량이용중 계기판에 경고등이떠서 인입
5747,690312,엔진체크경고등점등
5748,690372,워셔액이 초반에 나왔었는데 지금 안나옴 워셔액은 가득 차 있음 확인함
5749,690000,내비게이션 문제 발생으로 인입
5750,690295,타이어 공기압 경고등 점등과 제동등 왼쪽이나오지 않는다고 함
5751,690071,주유카드가 없어서 인입
5752,690740,쏘카존 추자공간 협소하여 출차어려움및 안전벨트 고장으로 대차 요청 인입
5753,690492,주유카드 없음 문의
5754,689297,충전카드가 안 보임
5755,689562,엔진체크경고등과 타이어공기압경고등 점등되어서 인입
5756,688587,통합경고등 점등
5757,690273,블루투스 연결불가 인입
5758,688935,이용차량 뒷창문 워셔액 안나옴
5759,687462,워셔액 없음
5760,690796,타이어가찢어져서 긴출받았는데 찢어져서 조치불가로 견인해야된다고했다하심 기사님이 (후 좌)
5761,690521,블루투스 연결안됌
5762,690680,배차받았는데 배차받은 차량 워셔액 안나온다고 항의
5763,689279,고객 반납했으나 내비인터넷연결안되었으나 그냥 이용후 반납했다며 점검요청
5764,690200,차량사진확인 워셔액이안나오는건지확인
5765,690809,후방카메라 문의
5766,689738,경고등 문의
5767,690427,어제 이용한 코나 차량에 엔진 경고등이 들어와서 제보
5768,691122,타이어 공기압 경고등
5769,691254,타이어 펑크로 인입
5770,689370,내비게이션 재시작 받았지만 여전히 제대로 작동이 안되고 있어서 재문의
5771,690537,반납한 차량 후우 창문 썬팅 벗겨 있다함
5772,690084,몇주전부터 차량 타이어 공기압 낮다는메세지 떠있어 처리 안되는건지 문의
5773,690912,내비게이션 인터넷 연결 불가 인입
5774,688687,차량 인수했는데 계기판에 경고등이 점등되어 인입
5775,689999,차량 경적이 안울려서 문의
5776,690347,usb 꽂는 곳과 시거잭 불량으로 대차 요청
5777,689109,경고등 점등
5778,687732,통합경고등
5779,690659,하이패스 인식 안되어 인입
5780,690259,계기판에 느낌표 모양의 경고등 점등되어 인입
5781,690825,눈으로 인해 시야 확보 불가 예약 취소 요청
5782,690477,내비가 계속안된다고인입
5783,690938,후방카메라 및 내비 오류로 안되서 인입
5784,690983,전조등이 안 나온다며 인입 사진도 보내놓음
5785,690983,전조등 교체를 위한 긴출기사 현장에 왔으나 교체 가능한 전구가 아니라고 했다며 문의
5786,688728,아이를 태워야되는데 악취도많이나고 엑셀에 소음발생되고 워셔액도 부족하다하심
5787,689829,네비게이션 화면 안나옴 하이패스 미승인 으로 인입
5788,691037,인근 주유소 다 문닫혀있어 주유 할수없는 상태로 인입
5789,690961,주차공간이 없음 세이3 주차장에 반납을 하려는데 지하1층 지하2층 모두 만차
5790,690780,컨트롤 패드 화면 안들어옴으로 인입
5791,688493,하이패스 미부착 차량이라고함
5792,689467,차량운행중 라이트경고등과 네비게이션 전원이 켜지지않아인입
5793,690375,하이패스 지나오니 카드 없다는 멘트가 나옴
5794,690366,라이트경고등
5795,690684,경고등점등
5796,690270,사진 보냈는데 조수석에 종이가 갈기갈기 찢겨져있고 네비작동이 안되고 후방카메라가 켜져야하는데 안켜진다함
5797,691047,차량 변경받으러 인입
5798,690209,주유카드가 없다며 인입
5799,690206,타이어 공기압 경고등
5800,690432,차량이용할려하는데 후방카메라가안나옴
5801,689112,내비게이션 문제 발생으로 인입
5802,688847,내부사진은 못찍었으나 내부에 뭐가 떨어져있어 문의
5803,684992,반납한 차량 내비게이션 거치가 제대로 안되어 있어 회전할 때마다 전면 유리에 부딪힘 오르막 올라갈 때 내려갈 때도 불안함
5804,688077,전기차 충전 카드 오류
5805,690624,고객 반납후 운행정 차량 이상있는것 같았다며 인입
5806,690929,워셔액이 언건지 내비게이션 목소리가 찢어진다고함 차량 스피커가 문제 있는거 같다고함
5807,690727,고객센터 문의하기답변없음 차량 운전석 앞라이트 습기차서 잘 안보인다심
5808,686091,계기판에 경고등이점등되어있다며인입
5809,691032,전조등 하향등 점검하라고 뜸 우측 하향등 안나옴
5810,690188,반납한 차량 브레이크쪽 소음 발생 추후 정비 요청
5811,688675,오른쪽뒷바퀴 타이어펑크나있다함
5812,689747,내비고장으로 인입
5813,690118,차량 내부 쓰레기 문의
5814,691019,반납 후 차량 점검 제보 인입
5815,689883,문제어 불가
5816,691158,내비 오작동
5817,691306,반납 하려고 시동라이트 다 껏는데 켜져 있다고 나옴
5818,690771,하이패스 인식오류로인입
5819,687853,이용차량 네비게이션 소리 나지않음 볼륨 최대 같으나 소리 안남
5820,689540,내비 탈거가 되있고 화면이 까맣게 안보임
5821,688906,내비 재시작 안내 후 동일 문제 발생 재인입
5822,690814,손잡이 부셔진거 사진보내셨다며 인입
5823,690962,시트 앞뒤로 움직이지않아 인입
5824,690260,운행전 공기압 경고등 점등 비접촉 주장 육안 파손 없음
5825,687374,트렁크가 잠기지 않음
5826,690749,눈때문에 출차 불가 문의
5827,689061,워셔액 미분사
5828,690832,내비게이션안되신다며인입
5829,690957,운행하려는데 배터리가 방전되어인입
5830,690946,네비게이션 연결 안됨
5831,689660,내비게이션 꺼져있어 TCS 오작동 문의
5832,690191,뒷유리 썬팅 기포가 심해 야간주행시 걱정된다함
5833,690949,후방카메라가 또 안된다며 인입
5834,689586,P>D 기어 변환시 띠띠띠 경고음 발생 문의
5835,691029,블랙박스 메모리카드 확인하라고 뜸
5836,690882,차량내 기름냄새가나고 운전석쪽 상단에 라이트가 안들어온다고함
5837,689700,경고등 점등
5838,691088,차량 시트조절불가
5839,689688,핸들크게 돌렸을때 소음발생및 잘안꺽인다고함
5840,690385,워셔액 잘 안나옴으로 인입
5841,691103,부름예약건 반납하면 회수해가는건지 문의
5842,691103,부름예약건 반납하면 회수해가는건지 문의
5843,690527,내비게이션이 안된다며 인입
5844,688941,제동등 경고등 점등
5845,689704,고객도착시 충전중이였으며 분리불가라고인입
5846,689704,주민센터 관리인 인입
5847,690041,경고등 점등
5848,689436,반납이되지않아인입
5849,689436,반납이되지않아인입
5850,689436,반납이되지않아인입
5851,690648,대차 받은 차량 히터 고장으로 대차 요청
5852,690974,사진업로드
5853,689731,시동안걸린다고인입
5854,688585,블랙박스 메모리칩 없다고함
5855,690361,엔진체크경고등 점등됐다고 함 인입 및 오비 번호
5856,688631,삼각형에 느낌표 모양 경고등 점등
5857,691326,내비게이션 연결안됨
5858,689275,하이패스 구간 이동시 미장착 차량으로 떴다함
5859,691375,이용전 경고등 있다고 유입
5860,691095,37허0303 차량 이동주차해야하는데 시동이안걸림
5861,689920,내비 안된다고 유입 준비준으로만 나오고 안된다고 함
5862,689568,내비게이션 네트워크 오류로 TCS 오작동 문의
5863,691128,네비 재시작 이전에도 같은 차 이용했는데 계속 네비문제있다고 점검 안하냐고 함 몇번을 전화했는지 보라고 항의
5864,690881,엔진체크경고등점등
5865,690841,계기판에 연료배출 표시등이 떠서문의 채팅상담 시라
5866,690164,내비화면안들어온다하심
5867,687646,후측방 추돌 경고등점등
5868,691169,주행소음 심하고 속도도 안나서 대차 원하시는데 확인요청하심
5869,690132,제동등 점검 경고등 점등 인입
5870,690855,) 경고등 점등으로 인입
5871,689804,충전구 계패 경고등
5872,691329,반납차량 엔진오일 경고등 점등되어 인입 네비게이션도 작동이 안되었었음
5873,691087,시동이 안걸림
5874,680580,쏘카존 충전소는 고장났고 충전카드 없음
5875,691075,고객 후방 블랙박스가 파손되어있다며인입
5876,690186,브레이크를 밟으면 시동이 꺼진다고함
5877,690208,내비게이션 티맵 실행 준비중 및 에러코드 발생되어 인입
5878,690529,통합 경고등 점등
5879,689638,차량 문이 안열림
5880,691102,차량 코너시 미끄러져서 확인해보니 타이어 홈이 닳아있음
5881,691101,공기압경고등점등
5882,689965,차량 운행중인데 차량에 브레이크 밟을때마다 시동이 꺼질려고 하고 패드가 밀려서 문의
5883,691335,타이어 공기압 경고등 점등 문의
5884,691395,사진 수신 후 ob
5885,691386,차량 반납했는데 차량에 왼쪽 아래 하향등이 안나와서 문의
5886,688947,시동이 안걸린다며 인입
5887,690146,고객 타이어 문제로 연락했었는데 좀있으면 반납하실거라고 반납 후 조치해달라고 하심
5888,690146,운행전부터 타이어 공기압 경고등 점등 되어있었다며 인입
5889,691590,안전벨트 체결 했으나 경고음 발생 문의 및 뒷자석 안전벨트 체결 안되서 문의
5890,690750,워셔액 주입했으나 분사불가
5891,691368,스패너 경고등 점등되어 인입
5892,689340,창문 고무가 이상함 창문올리면 드드득하면서 끝까지 안닫힘
5893,690802,내비게이션 화면 전환안됨
5894,689992,반납안되어 유입
5895,690999,대차존 도착하여서 인입
5896,685365,제동등 경고등 점등
5897,691255,내비게이션 거치대
5898,691298,차량이용할려하니까 타이어공기압경고등 점등 됨
5899,691042,타이어 공기압 경고등으로 인한 ㄷ개차 요청
5900,690177,차량찾으러 도착하니 펑크나있다며 문의
5901,691644,운행전 타이어공기압경고등 뜸
5902,691644,타이어 공기압 경고등 점등 상담 후 타이어 상태 확인시 전좌 타이어 펑크라며 재인입
5903,688019,보조석 뒷자리 문 고장났다며 문의
5904,691005,차량운행중 엔진체크경고등이 점등되어인입
5905,691202,차량일찍 반납할거같은데 어떻게 해야되는지 워셔액이 안나옴
5906,691151,하이패스인식오류로인입
5907,691206,타이어 찢어져서 문의
5908,691218,주간주행등점검하라는 경고등이 나옴
5909,685897,사진첨부 차량운행 중 시트 각도 조절기 빠져있었음
5910,691466,충전 카드 없음
5911,691259,내비오작동문의
5912,689262,쏘카반납자리에 다른차 주차되어있음 와이퍼 부서짐
5913,691444,고객주유후반납했으나 주유소 직원이 주유구 뚜껑이없다고했다며인입
5914,691173,브레이크가 장애가 있는것같다
5915,688996,내비작동불가 인입
5916,691311,계기판 경고등 민 분실물 습득 인입
5917,691333,네비게이션 미작동 및 와이파이 미작동 문의
5918,691011,내비게이션 재시작 받았지만 여전히 인터넷 연결 불가하여 연락드림
5919,691011,타인의 분실물이 있는지 확인요청
5920,691539,차량사진을 잘못보냈다며인입
5921,690584,브레이크 소음 발생 경고등이 많이 떴다며 인입
5922,691530,비상등이 나오지않음으로인입
5923,691530,비상깜빡이 안나온다 하심
5924,691138,무슨 경고등 주황색이 들어왔는데 운행괜찮은지
5925,690822,브레이크가밟으면 소리가난다며인입
5926,691296,충전카드 없음 인입
5927,691104,하이패스 청구가 안되는거같음 처리가안된다는 오류가나왔음
5928,685314,차량워셔액이안나와서 공업사를 왔는데 언게아니고 워셔액쪽에 이상한게 들어가서 안나오는거라고하심
5929,685314,워셔액이 나오지않는다며 인입
5930,690995,눈쌓이고 얼어 와이퍼 미작동
5931,690479,워셔액 구멍이 막혀 워셔액 분사가안된다고함
5932,691388,엔진체크경고등이 점등되어있으며 엑셀밟아도 차가 움직이지 않고 아무느낌이없음
5933,691058,왼쪽 앞바퀴에서 소리가 남 (쇠긁히는 소리) 외관상 타이어 손상된 부분 없음 타이어 뿐만 아니라 다른곳도 전혀 이상없음 (차량 밑 범퍼 타이어 휠 다 확인해보았지만 특별히 손상된 부분 없음)
5934,691360,출차 후 타이어 공기압 경고등 점등 되어 원존 재이동중이라며 확인 요청
5935,691337,하이패스 안찍혀서인입
5936,691575,타이어펑크로 문의
5937,691565,공기압 경고등이 지속 점등되어 인입
5938,691665,차량 시동이 안 걸린다며 인입
5939,691182,내비게이션 오작동 문의
5940,691182,내비게이션 오작동 문의
5941,690107,블랙박스 메모리카드 인식불가? 문구가 보인다고 함
5942,691272,조수석 창문 안닫힘으로 인입
5943,691448,시속 50km 넘어갈때마다 소음이 너무심함 경고등 없음
5944,690163,반차중 전조등 점검 경고등 점등
5945,686702,충전카드 분실로 충전시 방법문의
5946,686702,인입번호 차량 후진이 안된다며 인입 차량은 일단 롯데월드 지하주차장 1층 A112번 기둥에 주차했다고 함
5947,691110,배터리 방전으로 시동불가로 인입
5948,690605,클락션 소리만 안나옴
5949,691297,미션쪽 나간거 같다고함 rpm이 2000~3000까지 올라가고 언덕길 못올라가고 후진도 안된다고함 지방 내려가다가 그냥 돌아 왔다고함
5950,691327,블랙박스
5951,691408,차량에 제동등 경고등 점등 되어 문의
5952,688807,후방카메라작동불가
5953,691415,오른쪽 후미등이 안나온다고 하심
5954,688295,시동 ON 엔진에서 쿵쿵 거리는 소음
5955,691453,경고등점등인입
5956,689559,우측 제동등 점덤하라고 나옴
5957,690435,차량이용할려하니까 내부에 먼지같은것도있지만 썬팅도 뒤에가 붕떠서 불편함
5958,690643,경고등 두개 뜬다고 인입
5959,689588,주간주행등 점검필요하다는 문구가 나와 인입
5960,679968,주정차시에 내비 꺼짐
5961,690368,엔진하부 쪽 플라스틱 쳐짐 있어 인입
5962,690079,사진전송안됨 내부위생불량 모래 쓰레기 음식물 많음
5963,691242,시동이 안걸린다며 인입
5964,691364,차량 운행중인데 차량에 엔진 경고등 점등되어 문의
5965,691358,왼쪽 미등이 안나온다고함 원존에 돌아왔다고 함
